"Location","Site","Plot_ID","Quadrant","ID","X_cm","Y_cm","Year","LongestLeaf_cm","survives_t","flowering","Num_capsules","Stem_Herb","Invert_Herb","LeafSpots","survives_tplus1","longestLeaf_tminus1","longestLeaf_tplus1","age","seedling","index","Num_seeds","log_LL_t","log_LL_tplus1","log_LL_tminus1","SoilMoisture_m3m3","SoilTemp_winter_C","sd_soilTemp_winter","SoilTemp_grow_C","sd_soilTemp_grow","tMean_grow_C","sd_tMean_grow","tMean_winter_C","sd_tMean_winter","precipWaterYr_cm","SoilMoisture_m3m3_s","SoilTemp_winter_C_s","SoilTemp_grow_C_s","tMean_grow_C_s","precipWaterYr_cm_s","N_all_plot","N_all_plot_t","N_adults_plot_t","N_seedlings_plot_t","N_Site_t"
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,1.1817348688608,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.166983586598916,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,0.216482862224802,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-1.53024389298778,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,2.61580641823821,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.961572431712465,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,0.461059676180594,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.774227794947737,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,0.789257334521972,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.236662858559694,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,2.46056899647228,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.900392622577671,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,1.70971495255362,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.536326662206424,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2018,1.99609656590037,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.691193556428616,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.43707909816876,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.3626126495408,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,0.82091426118277,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.197336607160022,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,0.892776989331469,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.113418461285501,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,0.300423895381391,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-1.20256081704469,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.02558771793265,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.0252658316178746,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,2.55719270396512,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.938910056772124,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,2.41782470268663,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.8828682527435,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.3809246073477,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.32275328014017,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.77102276775986,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.571557214596016,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.62061139731668,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.482803483795692,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,0.881853275955655,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.125729590605447,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.73364138251636,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.550224041811339,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,2.26238667771686,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.81642030814057,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,2.44550338243134,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.894250984120973,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,2.21014908635989,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.793059973145698,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q1",NA,NA,NA,2019,1.94339996147901,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.664438996601759,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2","190",NA,NA,2018,2.30565242315643,1,0,NA,NA,NA,NA,1,NA,4.2,0,1,NA,NA,0.835363683320916,1.43508452528932,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.726511066500097,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.31950156346552,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.59301734520122,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.952822195774889,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.835264353011735,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.180007013802243,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.72234755102545,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,1.0014945783069,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.37454677715432,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.86480658860425,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.23557416975964,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.211535776825679,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.69462878683116,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.991260453438177,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.958428801293485,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.0424600006393855,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.39643091096077,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.873980510059804,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.39437788506038,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.873123441404605,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.842849762178957,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.17096655491881,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.06364934605081,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.724475942707034,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.4784057686571,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.390964323857291,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.930291183432564,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.0722576413754345,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.779330228758044,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.249320409255709,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.95854240010958,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.672200523166701,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.470451864600182,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.75406163209757,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.94592861630954,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,1.08042408703049,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.10901595493779,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.103473095043628,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.859502525557764,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.151401515760102,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.47461189022288,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.388394829895629,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.541301569459029,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.613778725757898,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.01545062388759,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.700842805079806,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.38781604459509,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.870379159311506,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.44119937154464,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.892489464251108,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.400927975564264,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.913973479866938,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,2.6570769228274,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.977226617366282,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,1.73572348831221,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.551424322625461,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2018,0.749079200392589,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.288910559543022,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,0.613831693596555,1.90434818782915,1.39661837518069,1.07835512060601,1.13566624807019,365,365,192,173,1265
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.59016207698733,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.463835946249254,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.99187307367101,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.689075439095686,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.40758731651586,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.341877115708481,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.04478129970375,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.0438075809339799,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.3439836088568,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.295638046235515,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.29074425601866,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.255218994656281,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,0.366074513574131,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-1.00491837730184,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.8162041064119,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.596748667262058,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
"FEWAFB","Unnamed_Creek","U6","Q2",NA,NA,NA,2019,1.34295710637234,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.294873978365631,NA,NA,0.18975,7.60482194748895,2.90766534511694,17.6696350319269,3.12287954435789,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,0.613831693596555,1.90434818782915,1.39661837518069,-1.0340084012179,0.566890902627053,285,285,143,142,945
